#lon lat slope aspect veg
9.33900 39.91611 11.16 193.82 6
9.34924 39.91611 9.61 175.00 6
9.35948 39.91611 9.08 149.74 6
9.36972 39.91611 9.08 149.74 6
9.37996 39.91611 6.52 141.40 6
9.39020 39.91611 2.17 285.32 9
9.40043 39.91611 7.77 297.90 9
9.41067 39.91611 2.60 305.35 3
9.42091 39.91611 1.31 137.22 6
9.43115 39.91611 0.96 169.20 12
9.44139 39.91611 4.79 92.05 12
9.45163 39.91611 4.79 92.05 12
9.46187 39.91611 3.66 72.49 3
9.47211 39.91611 2.87 2.86 12
9.48235 39.91611 2.13 13.80 12
9.49259 39.91611 1.90 253.34 11
9.50283 39.91611 2.70 166.96 12
9.51307 39.91611 8.90 116.71 12
9.52331 39.91611 10.94 111.11 9
9.53355 39.91611 8.09 103.36 9
9.54379 39.91611 8.09 103.36 9
9.55402 39.91611 7.69 88.30 9
9.56426 39.91611 6.45 84.61 9
9.57450 39.91611 2.24 128.00 2
9.58474 39.91611 3.29 166.69 9
9.59498 39.91611 2.89 123.69 3
9.60522 39.91611 1.05 346.25 2
9.61546 39.91611 4.33 318.21 9
9.62570 39.91611 4.33 318.21 9
9.63594 39.91611 4.39 18.91 9
9.64618 39.91611 5.18 63.05 3
9.65642 39.91611 1.82 56.25 3
9.66666 39.91611 1.12 29.84 2
9.67690 39.91611 0.87 58.39 2
9.68714 39.91611 0.19 102.99 2
15.76931 39.91611 2.28 245.29 2
15.77955 39.91611 7.45 251.22 3
15.78979 39.91611 13.26 258.96 9
15.80002 39.91611 10.02 270.45 12
15.81026 39.91611 3.75 340.60 9
15.82050 39.91611 3.75 340.60 9
15.83074 39.91611 6.22 339.44 3
15.84098 39.91611 9.94 312.63 9
15.85122 39.91611 12.80 319.46 9
15.86146 39.91611 13.51 322.69 5
15.87170 39.91611 8.29 317.57 9
15.88194 39.91611 1.98 162.35 3
15.89218 39.91611 14.98 118.42 3
15.90242 39.91611 14.98 118.42 3
15.91266 39.91611 20.77 113.34 5
15.92290 39.91611 9.56 128.97 3
15.93314 39.91611 2.52 222.01 5
15.94338 39.91611 4.60 289.34 5
15.95361 39.91611 7.86 294.38 2
15.96385 39.91611 4.21 331.48 5
15.97409 39.91611 3.14 353.98 5
15.98433 39.91611 3.14 353.98 5
15.99457 39.91611 6.20 299.52 5
16.00481 39.91611 8.04 299.24 5
16.01505 39.91611 10.48 315.77 5
16.02529 39.91611 12.01 344.46 5
16.03553 39.91611 12.12 357.26 3
16.04577 39.91611 12.77 338.25 5
16.05601 39.91611 13.88 336.63 5
16.06625 39.91611 13.88 336.63 5
16.07649 39.91611 12.64 339.30 3
16.08673 39.91611 13.01 321.54 3
16.09697 39.91611 12.75 316.21 5
16.10720 39.91611 7.49 326.08 4
16.11744 39.91611 4.27 284.73 5
16.12768 39.91611 3.03 308.28 5
16.13792 39.91611 9.59 301.63 4
16.14816 39.91611 9.59 301.63 4
16.15840 39.91611 7.93 328.81 2
16.16864 39.91611 9.71 50.75 5
16.17888 39.91611 6.96 351.94 4
16.18912 39.91611 8.19 325.19 4
16.19936 39.91611 3.00 320.42 3
16.20960 39.91611 1.97 83.75 2
16.21984 39.91611 11.31 79.15 5
16.23008 39.91611 11.31 79.15 5
16.24032 39.91611 11.82 79.29 4
16.25056 39.91611 9.83 85.40 5
16.26079 39.91611 8.81 96.67 9
16.27103 39.91611 6.40 192.36 3
16.28127 39.91611 4.16 229.18 9
16.29151 39.91611 7.18 84.82 9
16.30175 39.91611 8.58 113.91 9
16.31199 39.91611 8.58 113.91 9
16.32223 39.91611 9.56 181.23 3
16.33247 39.91611 13.61 213.46 3
16.34271 39.91611 13.93 230.40 4
16.35295 39.91611 6.88 214.71 4
16.36319 39.91611 7.76 138.27 4
16.37343 39.91611 9.81 123.02 5
16.38367 39.91611 6.08 128.90 11
16.39391 39.91611 6.08 128.90 11
16.40415 39.91611 2.80 142.69 11
16.41439 39.91611 13.22 35.52 8
16.42462 39.91611 13.38 35.89 5
16.43486 39.91611 11.26 48.56 11
16.44510 39.91611 2.53 67.06 12
16.45534 39.91611 5.99 235.48 12
16.46558 39.91611 2.16 195.55 3
16.47582 39.91611 6.22 74.98 3
16.48606 39.91611 6.22 74.98 3
16.49630 39.91611 6.32 50.04 12
16.50654 39.91611 5.16 13.52 3
16.51678 39.91611 4.95 24.68 3
16.52702 39.91611 4.94 53.94 3
16.53726 39.91611 4.54 74.02 3
16.54750 39.91611 4.40 94.66 3
16.55774 39.91611 4.23 122.72 3
16.56798 39.91611 4.23 122.72 3
16.57821 39.91611 3.77 118.80 3
16.58845 39.91611 2.19 123.27 2
16.59869 39.91611 0.73 125.41 2
18.07316 39.91611 1.12 219.29 1
18.08340 39.91611 1.30 208.69 2
18.09364 39.91611 0.97 178.73 2
18.10388 39.91611 0.71 157.56 2
18.11412 39.91611 0.44 197.85 1
18.12436 39.91611 0.44 197.85 1
18.13459 39.91611 0.92 240.26 2
18.14483 39.91611 1.16 250.44 1
18.15507 39.91611 0.89 252.15 2
18.16531 39.91611 0.53 262.30 1
18.17555 39.91611 0.32 305.84 1
18.18579 39.91611 0.28 312.95 2
18.19603 39.91611 0.48 251.57 1
18.20627 39.91611 0.48 251.57 1
18.21651 39.91611 0.77 231.01 2
18.22675 39.91611 0.36 207.07 1
18.23699 39.91611 0.45 138.90 2
18.24723 39.91611 0.55 182.23 2
18.25747 39.91611 1.05 214.99 1
18.26771 39.91611 1.43 225.41 2
18.27795 39.91611 1.02 229.57 2
18.28819 39.91611 1.02 229.57 2
18.29842 39.91611 0.46 57.80 2
18.30866 39.91611 1.89 61.79 2
18.31890 39.91611 1.18 59.39 2
18.32914 39.91611 0.29 299.05 2
18.33938 39.91611 0.47 336.57 1
18.34962 39.91611 0.89 20.77 1
18.35986 39.91611 1.42 28.38 2
18.37010 39.91611 1.42 28.38 2
18.38034 39.91611 1.73 42.66 2
18.39058 39.91611 2.85 74.85 2
8.39698 39.90587 0.53 257.47 8
8.40722 39.90587 1.15 251.79 1
8.41746 39.90587 0.84 217.36 2
8.42770 39.90587 0.84 217.36 2
8.43794 39.90587 1.31 126.56 2
8.44818 39.90587 1.10 117.24 2
8.45842 39.90587 0.22 150.95 2
8.46865 39.90587 0.02 161.57 2
8.47889 39.90587 0.01 135.00 2
8.48913 39.90587 0.00 0.00 8
8.50961 39.90587 0.06 225.00 2
8.51985 39.90587 0.06 225.00 2
8.53009 39.90587 0.06 234.46 11
8.54033 39.90587 0.04 258.69 2
8.55057 39.90587 0.02 161.57 2
8.56081 39.90587 0.05 146.31 1
8.57105 39.90587 0.06 255.96 1
8.58129 39.90587 0.14 288.43 2
8.61201 39.90587 0.12 259.99 2
8.62224 39.90587 0.10 192.99 2
8.63248 39.90587 0.13 216.25 2
8.64272 39.90587 0.10 213.69 2
8.65296 39.90587 0.12 135.00 2
8.66320 39.90587 0.09 189.46 2
8.67344 39.90587 0.17 265.24 1
8.68368 39.90587 0.17 265.24 1
8.69392 39.90587 0.28 280.18 3
8.70416 39.90587 0.38 277.52 3
8.71440 39.90587 0.70 280.62 3
8.72464 39.90587 1.78 289.31 3
8.73488 39.90587 2.77 307.64 3
8.74512 39.90587 2.85 356.40 9
8.75536 39.90587 2.84 33.09 2
8.76560 39.90587 0.50 4.14 3
8.77583 39.90587 0.50 4.14 3
8.78607 39.90587 2.32 243.04 3
8.79631 39.90587 4.34 237.38 3
8.80655 39.90587 4.43 229.84 9
8.81679 39.90587 4.38 233.77 9
8.82703 39.90587 5.69 237.29 9
8.83727 39.90587 2.42 197.36 9
8.84751 39.90587 4.38 83.25 9
8.85775 39.90587 4.38 83.25 9
8.86799 39.90587 3.43 51.10 9
8.87823 39.90587 2.85 305.17 9
8.88847 39.90587 1.22 290.99 3
8.89871 39.90587 3.27 75.54 3
8.90895 39.90587 4.22 66.65 3
8.91919 39.90587 0.75 194.97 9
8.92942 39.90587 6.04 230.75 9
8.93966 39.90587 6.04 230.75 9
8.94990 39.90587 6.03 232.21 3
8.96014 39.90587 3.50 177.77 3
8.97038 39.90587 5.77 129.78 9
8.98062 39.90587 1.34 187.96 6
8.99086 39.90587 3.38 282.36 9
9.00110 39.90587 2.32 287.43 3
9.01134 39.90587 1.18 275.57 9
9.02158 39.90587 1.88 265.63 3
9.03182 39.90587 1.88 265.63 3
9.04206 39.90587 2.66 272.62 9
9.05230 39.90587 1.98 262.93 12
9.06254 39.90587 3.32 248.52 9
9.07278 39.90587 3.40 253.39 9
9.08302 39.90587 1.84 290.56 9
9.09325 39.90587 2.56 287.93 6
9.10349 39.90587 4.14 252.63 9
9.11373 39.90587 4.14 252.63 9
9.12397 39.90587 6.02 237.10 9
9.13421 39.90587 4.77 201.80 12
9.14445 39.90587 4.44 199.37 12
9.15469 39.90587 3.64 228.51 3
9.16493 39.90587 9.08 93.59 3
9.17517 39.90587 8.54 100.84 6
9.18541 39.90587 4.77 159.12 5
9.19565 39.90587 4.77 159.12 5
9.20589 39.90587 6.06 135.10 6
9.21613 39.90587 2.34 152.10 6
9.22637 39.90587 3.94 255.51 9
9.23661 39.90587 6.02 295.81 6
9.24684 39.90587 10.36 335.19 5
9.25708 39.90587 12.20 356.65 6
9.26732 39.90587 11.33 14.82 6
9.27756 39.90587 13.62 12.52 6
9.28780 39.90587 13.62 12.52 6
9.29804 39.90587 10.39 359.26 6
9.30828 39.90587 8.57 23.16 3
9.31852 39.90587 7.58 31.94 6
9.32876 39.90587 6.42 347.42 6
9.33900 39.90587 6.80 4.21 3
9.34924 39.90587 6.28 15.02 6
9.35948 39.90587 6.61 345.83 6
9.36972 39.90587 6.61 345.83 6
9.37996 39.90587 10.17 329.73 5
9.39020 39.90587 9.17 329.46 5
9.40043 39.90587 3.91 307.73 9
9.41067 39.90587 2.21 161.10 9
9.42091 39.90587 3.42 153.97 6
9.43115 39.90587 3.51 180.47 6
9.44139 39.90587 5.16 129.27 9
9.45163 39.90587 5.16 129.27 9
9.46187 39.90587 0.62 151.97 9
9.47211 39.90587 4.18 325.03 12
9.48235 39.90587 5.53 23.02 12
9.49259 39.90587 3.05 33.91 12
9.50283 39.90587 1.88 95.23 12
9.51307 39.90587 8.73 95.14 9
9.52331 39.90587 10.32 98.61 9
9.53355 39.90587 6.48 107.28 3
9.54379 39.90587 6.48 107.28 3
9.55402 39.90587 5.97 95.42 2
9.56426 39.90587 5.94 75.40 9
9.57450 39.90587 4.35 60.49 3
9.58474 39.90587 1.93 37.17 2
9.59498 39.90587 1.98 358.55 9
9.60522 39.90587 2.58 340.36 9
9.61546 39.90587 3.32 288.98 9
9.62570 39.90587 3.32 288.98 9
9.63594 39.90587 1.69 84.89 9
9.64618 39.90587 5.73 83.85 3
9.65642 39.90587 1.70 40.55 9
9.66666 39.90587 1.72 25.71 9
9.67690 39.90587 1.97 64.55 2
15.76931 39.90587 1.23 232.07 2
15.77955 39.90587 6.36 259.02 2
15.78979 39.90587 13.69 265.00 3
15.80002 39.90587 11.65 261.99 9
15.81026 39.90587 4.98 272.55 9
15.82050 39.90587 4.98 272.55 9
15.83074 39.90587 6.83 310.34 6
15.84098 39.90587 8.49 303.53 3
15.85122 39.90587 11.45 302.81 9
15.86146 39.90587 9.22 307.05 3
15.87170 39.90587 2.78 57.82 6
15.88194 39.90587 11.44 127.47 5
15.89218 39.90587 18.73 128.23 3
15.90242 39.90587 18.73 128.23 3
15.91266 39.90587 16.54 116.93 5
15.92290 39.90587 1.66 75.00 5
15.93314 39.90587 6.08 317.95 5
15.94338 39.90587 7.57 310.65 5
15.95361 39.90587 9.16 303.75 2
15.96385 39.90587 5.52 338.85 5
15.97409 39.90587 4.71 6.19 5
15.98433 39.90587 4.71 6.19 5
15.99457 39.90587 7.12 303.40 5
16.00481 39.90587 11.43 302.84 5
16.01505 39.90587 14.39 309.27 5
16.02529 39.90587 10.37 338.34 5
16.03553 39.90587 7.21 19.04 5
16.04577 39.90587 6.43 310.68 5
16.05601 39.90587 8.90 304.79 5
16.06625 39.90587 8.58 330.70 5
16.07649 39.90587 8.58 330.70 5
16.08673 39.90587 8.31 318.12 5
16.09697 39.90587 4.54 272.07 4
16.10720 39.90587 4.91 185.25 5
16.11744 39.90587 7.65 155.25 5
16.12768 39.90587 11.96 167.56 5
16.13792 39.90587 10.28 228.74 5
16.14816 39.90587 11.56 187.59 2
16.15840 39.90587 11.56 187.59 2
16.16864 39.90587 10.71 157.99 5
16.17888 39.90587 6.77 256.23 5
16.18912 39.90587 5.43 310.94 2
16.19936 39.90587 4.26 20.93 5
16.20960 39.90587 3.74 15.52 5
16.21984 39.90587 10.76 70.64 5
16.23008 39.90587 13.38 77.25 4
16.24032 39.90587 13.38 77.25 4
16.25056 39.90587 10.68 77.95 4
16.26079 39.90587 10.02 76.29 9
16.27103 39.90587 6.38 84.55 9
16.28127 39.90587 10.35 218.94 3
16.29151 39.90587 6.41 140.69 3
16.30175 39.90587 12.87 101.62 3
16.31199 39.90587 6.36 145.33 2
16.32223 39.90587 6.36 145.33 2
16.33247 39.90587 10.40 230.03 2
16.34271 39.90587 14.77 246.97 5
16.35295 39.90587 7.36 213.72 3
16.36319 39.90587 10.80 137.39 5
16.37343 39.90587 12.11 142.81 5
16.38367 39.90587 12.02 154.44 5
16.39391 39.90587 11.25 180.14 5
16.40415 39.90587 11.25 180.14 5
16.41439 39.90587 9.46 193.54 9
16.42462 39.90587 4.89 139.03 3
16.43486 39.90587 14.00 54.88 11
16.44510 39.90587 10.46 65.81 12
16.45534 39.90587 3.35 183.31 12
16.46558 39.90587 7.14 215.74 12
16.47582 39.90587 1.86 132.51 12
16.48606 39.90587 1.86 132.51 12
16.49630 39.90587 4.56 71.05 3
16.50654 39.90587 3.52 107.77 3
16.51678 39.90587 5.49 139.54 3
16.52702 39.90587 6.19 135.65 3
16.53726 39.90587 5.99 126.47 3
16.54750 39.90587 6.12 121.86 3
16.55774 39.90587 4.39 125.32 3
16.56798 39.90587 4.12 114.48 3
16.57821 39.90587 3.21 123.19 2
16.58845 39.90587 1.16 132.49 2
18.08340 39.90587 0.81 212.01 1
18.09364 39.90587 0.85 194.15 2
18.10388 39.90587 0.67 176.92 1
18.11412 39.90587 0.55 183.01 2
18.12436 39.90587 0.95 226.22 1
18.13459 39.90587 1.01 233.05 1
18.14483 39.90587 1.36 248.70 1
18.15507 39.90587 1.06 256.72 1
18.16531 39.90587 0.72 264.29 1
18.17555 39.90587 0.42 271.97 1
18.18579 39.90587 0.12 299.74 1
18.19603 39.90587 0.11 219.81 1
18.20627 39.90587 0.52 222.75 2
18.21651 39.90587 0.52 222.75 2
18.22675 39.90587 0.71 220.91 1
18.23699 39.90587 0.33 201.57 2
18.24723 39.90587 0.40 130.60 2
18.25747 39.90587 0.68 201.12 3
18.26771 39.90587 1.32 228.52 1
18.27795 39.90587 1.46 237.01 2
18.28819 39.90587 0.61 230.71 2
18.29842 39.90587 0.61 230.71 2
18.30866 39.90587 1.16 69.78 2
18.31890 39.90587 1.65 55.97 2
18.32914 39.90587 0.58 24.68 3
18.33938 39.90587 0.16 264.81 1
18.34962 39.90587 0.11 341.57 2
18.35986 39.90587 0.56 20.30 2
18.37010 39.90587 1.54 34.80 2
18.38034 39.90587 1.54 34.80 2
18.39058 39.90587 3.60 63.18 2
18.40082 39.90587 2.82 69.36 2
8.39698 39.89563 0.34 236.98 8
8.41746 39.89563 0.77 200.12 2
8.42770 39.89563 0.77 200.12 2
8.43794 39.89563 0.60 151.61 2
8.44818 39.89563 0.37 110.56 2
8.45842 39.89563 0.02 71.57 2
8.54033 39.89563 0.06 243.43 8
8.55057 39.89563 0.01 90.00 2
8.56081 39.89563 0.03 45.00 1
8.57105 39.89563 0.07 281.31 1
8.58129 39.89563 0.13 257.47 1
8.59153 39.89563 0.14 233.13 2
8.60177 39.89563 0.14 233.13 2
8.61201 39.89563 0.15 200.22 1
8.62224 39.89563 0.15 182.73 2
8.63248 39.89563 0.16 225.00 2
8.64272 39.89563 0.12 209.74 3
8.65296 39.89563 0.18 138.18 2
8.66320 39.89563 0.14 212.01 2
8.67344 39.89563 0.28 265.60 2
8.68368 39.89563 0.28 265.60 2
8.69392 39.89563 0.30 276.95 3
8.70416 39.89563 0.44 283.13 3
8.71440 39.89563 0.93 287.04 3
8.72464 39.89563 2.15 281.91 2
8.73488 39.89563 3.05 280.94 3
8.74512 39.89563 1.40 316.66 9
8.75536 39.89563 2.81 61.54 9
8.76560 39.89563 2.81 61.54 9
8.77583 39.89563 1.77 65.40 2
8.78607 39.89563 1.14 257.70 3
8.79631 39.89563 2.87 253.47 3
8.80655 39.89563 3.80 256.28 3
8.81679 39.89563 3.34 246.29 3
8.82703 39.89563 4.37 233.50 3
8.83727 39.89563 3.82 219.08 9
8.84751 39.89563 1.83 129.60 9
8.85775 39.89563 1.83 129.60 9
8.86799 39.89563 2.05 59.59 9
8.87823 39.89563 0.94 320.59 3
8.88847 39.89563 1.32 165.51 3
8.89871 39.89563 2.21 134.21 3
8.90895 39.89563 3.20 92.43 3
8.91919 39.89563 2.68 88.63 9
8.92942 39.89563 3.14 233.52 6
8.93966 39.89563 3.14 233.52 6
8.94990 39.89563 6.31 226.10 9
8.96014 39.89563 4.04 189.88 9
8.97038 39.89563 1.06 41.70 9
8.98062 39.89563 4.26 334.12 9
8.99086 39.89563 2.98 317.14 6
9.00110 39.89563 1.90 286.66 3
9.01134 39.89563 0.41 264.99 3
9.02158 39.89563 1.71 226.69 9
9.03182 39.89563 1.71 226.69 9
9.04206 39.89563 3.38 233.45 9
9.05230 39.89563 2.51 224.54 9
9.06254 39.89563 3.31 253.83 9
9.07278 39.89563 4.03 265.52 9
9.08302 39.89563 2.93 270.70 9
9.09325 39.89563 2.61 293.82 9
9.10349 39.89563 3.18 303.05 9
9.11373 39.89563 3.18 303.05 9
9.12397 39.89563 2.35 263.70 3
9.13421 39.89563 3.60 180.00 12
9.14445 39.89563 5.28 206.50 12
9.15469 39.89563 7.21 207.78 3
9.16493 39.89563 7.22 148.14 9
9.17517 39.89563 11.19 105.73 6
9.18541 39.89563 2.46 121.19 6
9.19565 39.89563 2.46 121.19 6
9.20589 39.89563 9.30 283.20 6
9.21613 39.89563 9.08 321.28 5
9.22637 39.89563 9.04 336.64 5
9.23661 39.89563 5.90 314.61 3
9.24684 39.89563 4.15 249.01 9
9.25708 39.89563 6.54 252.87 9
9.26732 39.89563 1.75 341.12 9
9.27756 39.89563 5.68 61.31 9
9.28780 39.89563 5.68 61.31 9
9.29804 39.89563 2.75 65.24 9
9.30828 39.89563 3.59 73.08 9
9.31852 39.89563 4.61 39.46 9
9.32876 39.89563 5.52 341.05 6
9.33900 39.89563 6.32 353.59 9
9.34924 39.89563 9.13 4.37 5
9.35948 39.89563 11.33 345.07 5
9.36972 39.89563 11.33 345.07 5
9.37996 39.89563 10.52 333.66 5
9.39020 39.89563 5.44 358.27 6
9.40043 39.89563 2.83 77.44 5
9.41067 39.89563 3.93 135.44 9
9.42091 39.89563 2.47 177.51 9
9.43115 39.89563 0.65 182.54 9
9.44139 39.89563 4.66 106.77 6
9.45163 39.89563 4.66 106.77 6
9.46187 39.89563 3.44 195.57 9
9.47211 39.89563 6.67 251.57 9
9.48235 39.89563 2.60 354.32 12
9.49259 39.89563 6.57 40.07 11
9.50283 39.89563 5.00 43.50 11
9.51307 39.89563 8.69 67.50 5
9.52331 39.89563 11.73 71.06 6
9.53355 39.89563 7.38 70.03 8
9.54379 39.89563 7.38 70.03 8
9.55402 39.89563 5.01 71.20 9
9.56426 39.89563 4.85 63.10 9
9.57450 39.89563 4.81 50.54 3
9.58474 39.89563 3.72 23.81 2
9.59498 39.89563 3.32 348.30 3
9.60522 39.89563 2.83 354.78 9
9.61546 39.89563 0.76 337.80 9
9.62570 39.89563 0.76 337.80 9
9.63594 39.89563 2.48 127.50 9
9.64618 39.89563 4.43 101.64 9
9.65642 39.89563 0.85 86.63 3
9.66666 39.89563 0.78 89.47 9
9.67690 39.89563 2.38 88.45 9
15.77955 39.89563 5.69 259.59 2
15.78979 39.89563 12.87 257.58 3
15.80002 39.89563 11.49 247.60 9
15.81026 39.89563 10.17 257.74 9
15.82050 39.89563 9.68 286.60 3
15.83074 39.89563 9.68 286.60 3
15.84098 39.89563 4.63 310.75 3
15.85122 39.89563 1.07 209.13 3
15.86146 39.89563 5.65 180.87 3
15.87170 39.89563 8.88 144.25 3
15.88194 39.89563 16.53 116.57 3
15.89218 39.89563 17.15 119.65 5
15.90242 39.89563 7.00 123.37 5
15.91266 39.89563 7.00 123.37 5
15.92290 39.89563 5.51 306.88 2
15.93314 39.89563 7.31 321.33 5
15.94338 39.89563 9.32 315.12 5
15.95361 39.89563 11.23 313.78 11
15.96385 39.89563 8.34 347.44 5
15.97409 39.89563 7.45 13.27 5
15.98433 39.89563 7.77 307.93 5
15.99457 39.89563 7.77 307.93 5
16.00481 39.89563 7.61 269.30 5
16.01505 39.89563 9.59 281.26 9
16.02529 39.89563 3.39 198.43 5
16.03553 39.89563 6.16 139.98 5
16.04577 39.89563 6.09 220.24 5
16.05601 39.89563 9.88 235.17 4
16.06625 39.89563 8.19 216.59 5
16.07649 39.89563 8.19 216.59 5
16.08673 39.89563 8.99 187.81 3
16.09697 39.89563 13.00 174.19 3
16.10720 39.89563 15.03 176.53 3
16.11744 39.89563 14.97 166.84 3
16.12768 39.89563 16.32 153.95 5
16.13792 39.89563 17.50 165.75 5
16.14816 39.89563 18.21 180.74 5
16.15840 39.89563 22.50 178.77 6
16.16864 39.89563 18.79 192.67 5
16.17888 39.89563 17.64 221.43 5
16.18912 39.89563 12.89 205.70 2
16.19936 39.89563 8.32 185.50 5
16.20960 39.89563 4.41 182.79 2
16.21984 39.89563 7.14 90.80 5
16.23008 39.89563 12.83 68.76 4
16.24032 39.89563 12.31 58.73 4
16.25056 39.89563 12.31 58.73 4
16.26079 39.89563 11.43 56.45 4
16.27103 39.89563 10.34 49.00 3
16.28127 39.89563 6.87 18.81 5
16.29151 39.89563 5.39 352.39 11
16.30175 39.89563 12.43 114.82 3
16.31199 39.89563 6.73 121.05 3
16.32223 39.89563 9.68 253.05 5
16.33247 39.89563 9.68 253.05 5
16.34271 39.89563 13.95 260.91 6
16.35295 39.89563 4.21 222.80 3
16.36319 39.89563 7.90 108.92 3
16.37343 39.89563 7.31 96.38 9
16.38367 39.89563 6.92 98.95 9
16.39391 39.89563 6.40 149.78 5
16.40415 39.89563 11.56 187.65 6
16.41439 39.89563 11.56 187.65 6
16.42462 39.89563 12.14 192.25 9
16.43486 39.89563 7.20 144.83 9
16.44510 39.89563 14.33 79.57 9
16.45534 39.89563 7.22 103.35 9
16.46558 39.89563 7.55 217.49 3
16.47582 39.89563 6.35 238.22 12
16.48606 39.89563 3.56 50.87 12
16.49630 39.89563 3.56 50.87 12
16.50654 39.89563 7.50 69.43 12
16.51678 39.89563 6.20 95.28 3
16.52702 39.89563 5.44 124.63 3
16.53726 39.89563 5.71 129.92 3
16.54750 39.89563 5.42 122.52 3
16.55774 39.89563 2.56 125.43 2
18.10388 39.89563 0.48 190.30 2
18.11412 39.89563 0.47 184.40 2
18.12436 39.89563 0.75 212.47 1
18.13459 39.89563 1.66 235.21 1
18.14483 39.89563 1.61 243.66 1
18.15507 39.89563 1.42 250.29 1
18.16531 39.89563 0.87 255.16 1
18.17555 39.89563 0.50 256.76 1
18.18579 39.89563 0.21 275.91 2
18.19603 39.89563 0.16 18.43 1
18.20627 39.89563 0.03 180.00 2
18.21651 39.89563 0.50 213.23 1
18.22675 39.89563 0.50 213.23 1
18.23699 39.89563 0.69 215.68 1
18.24723 39.89563 0.22 209.05 2
18.25747 39.89563 0.20 104.53 1
18.26771 39.89563 0.87 230.31 2
18.27795 39.89563 1.56 235.07 2
18.28819 39.89563 1.22 224.05 2
18.29842 39.89563 0.34 160.02 2
18.30866 39.89563 0.34 160.02 2
18.31890 39.89563 1.07 52.59 2
18.32914 39.89563 1.29 36.42 2
18.33938 39.89563 0.67 26.57 2
18.34962 39.89563 0.13 49.40 1
18.35986 39.89563 0.22 197.24 2
18.37010 39.89563 0.27 6.01 2
18.38034 39.89563 3.08 69.21 2
18.39058 39.89563 3.08 69.21 2
18.40082 39.89563 3.73 72.26 2
8.43794 39.88539 0.15 182.73 2
8.44818 39.88539 0.15 110.22 8
8.54033 39.88539 0.08 232.13 8
8.55057 39.88539 0.05 198.43 2
8.56081 39.88539 0.03 153.43 1
8.57105 39.88539 0.06 225.00 1
8.58129 39.88539 0.11 219.81 2
8.59153 39.88539 0.15 209.05 2
8.60177 39.88539 0.15 209.05 2
8.61201 39.88539 0.15 191.31 2
8.62224 39.88539 0.14 188.97 2
8.63248 39.88539 0.19 225.00 2
8.64272 39.88539 0.16 190.30 2
8.65296 39.88539 0.15 142.59 2
8.66320 39.88539 0.17 262.57 2
8.67344 39.88539 0.32 272.60 2
8.68368 39.88539 0.32 272.60 2
8.69392 39.88539 0.34 276.07 2
8.70416 39.88539 0.62 286.76 3
8.71440 39.88539 1.09 287.24 3
8.72464 39.88539 2.39 282.79 3
8.73488 39.88539 3.18 283.13 3
8.74512 39.88539 1.50 299.37 9
8.75536 39.88539 2.30 51.81 3
8.76560 39.88539 2.30 51.81 3
8.77583 39.88539 3.05 40.24 2
8.78607 39.88539 1.68 5.37 3
8.79631 39.88539 1.90 273.67 3
8.80655 39.88539 3.37 249.49 3
8.81679 39.88539 3.07 221.04 3
8.82703 39.88539 3.97 223.83 9
8.83727 39.88539 4.01 225.14 9
8.84751 39.88539 2.16 201.20 9
8.85775 39.88539 2.16 201.20 9
8.86799 39.88539 0.37 164.36 3
8.87823 39.88539 0.92 82.87 3
8.88847 39.88539 1.72 112.51 3
8.89871 39.88539 1.58 136.84 9
8.90895 39.88539 2.79 118.14 3
8.91919 39.88539 2.11 95.26 9
8.92942 39.88539 1.36 309.04 6
8.93966 39.88539 1.36 309.04 6
8.94990 39.88539 1.89 232.39 9
8.96014 39.88539 3.94 242.78 9
8.97038 39.88539 4.49 286.18 9
8.98062 39.88539 2.14 341.69 9
8.99086 39.88539 0.73 107.72 9
9.00110 39.88539 2.23 216.91 9
9.01134 39.88539 1.59 203.67 3
9.02158 39.88539 1.59 203.67 3
9.03182 39.88539 2.86 298.75 9
9.04206 39.88539 4.36 295.10 9
9.05230 39.88539 4.19 316.25 9
9.06254 39.88539 5.12 321.12 9
9.07278 39.88539 4.72 319.42 9
9.08302 39.88539 3.19 321.00 5
9.09325 39.88539 2.45 299.93 5
9.10349 39.88539 2.78 271.62 8
9.11373 39.88539 2.78 271.62 8
9.12397 39.88539 0.77 268.39 8
9.13421 39.88539 2.48 62.33 3
9.14445 39.88539 2.32 58.13 3
9.15469 39.88539 2.15 160.96 3
9.16493 39.88539 6.63 150.62 3
9.17517 39.88539 9.45 123.98 3
9.18541 39.88539 2.37 172.02 6
9.19565 39.88539 2.37 172.02 6
9.20589 39.88539 11.34 261.18 6
9.21613 39.88539 8.26 254.22 9
9.22637 39.88539 3.42 221.60 9
9.23661 39.88539 3.93 179.69 9
9.24684 39.88539 5.11 197.07 9
9.25708 39.88539 9.19 226.50 9
9.26732 39.88539 7.52 205.59 3
9.27756 39.88539 4.45 136.82 9
9.28780 39.88539 4.45 136.82 9
9.29804 39.88539 2.43 81.01 9
9.30828 39.88539 3.05 23.98 6
9.31852 39.88539 4.57 11.45 6
9.32876 39.88539 3.11 358.81 3
9.33900 39.88539 2.41 308.23 6
9.34924 39.88539 3.87 320.25 5
9.35948 39.88539 4.62 326.36 5
9.36972 39.88539 4.62 326.36 5
9.37996 39.88539 1.06 326.52 6
9.39020 39.88539 3.98 128.15 6
9.40043 39.88539 4.72 119.09 5
9.41067 39.88539 3.85 107.49 5
9.42091 39.88539 1.63 220.74 9
